X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,outcome
2.79,141952,1333,114,62,0.2,0.2,0,21894,1,9.98,39.72,71.46,0,16.97,32.73,16.17,37.33,1.5,140,1034957,93
3.4,121397,1329,122,81,1,1.6,0,21232,5,3.4,3.4,0,0.4,6.8,9.2,92.6,187,3,286,973730,91
0,248949,3102,772,166,2,2.4,83,94071,64,0,0,0,0.2,21,37.8,147.4,291.8,1,1155,1043166,82
0,313999,4233,878,403,3.4,1.8,1,280066,19,0,0,0,0.4,23.8,26.6,174.4,401.4,2,644,1059965,79
0,151336,4386,399,275,3.8,1.6,77,30028,62,0,0,0,0,8,10.4,199.4,334.4,4.6,860,1395843,83
7.4,350475,3518,445,311,4.6,5,3,143998,18,30.2,52.4,61.4,0.8,22.8,25.8,285,554.6,4.6,185,1291466,75
0,435,189,12,15,0.4,1.2,0,6804,0,0,0,0,0,0,0,33.8,35.4,1,7918,1880896,98
0,9982,287,23,24,0.6,1.6,1,62656,2,0,0,0,0,0,0,42.91,37.13,1.4,7022,1850919,97
0,165226,4082,318,243,1.4,3.4,0,36357,7,0,0,0,0.2,8.8,14.4,108,150.8,3.8,917,1070613,85
0,20505,6262,212,186,0.6,0.6,9,27881,12,0,0,0,0,1.8,1.8,39.8,71.2,2.4,2463,975309,88
0,5489,223,13,21,0.2,0.2,0,70655,1,0,0,0,0,0.2,0.2,22.2,18.8,1,7369,1862755,98
0,374314,3028,283,175,1.4,1.2,3,66447,10,0,0,0,0.4,35,35.6,104.4,236.2,3.6,3045,1419264,87
0,6995,152,8,10,0.2,0.2,44,8957,32,0,0,0,0,0,0,15.8,16.8,1,7550,1878208,97
0,144435,801,217,165,0.2,0.2,0,129531,0,0,0,0,0,0,0,15.6,16.8,2.2,2141,1763296,95
0,22934,315,43,27,0.4,0.4,10,10444,12,0,0,0,0,1.2,1.2,35.2,46.6,1.6,436,1744928,91
0.8,201455,394,160,66,0.2,0.2,0,220580,0,1.2,1.2,0,0,12.4,23.2,15.6,59.4,3,275,1736867,96
0.8,44283,1584,95,113,0.6,0.6,1,95737,2,0.8,0.8,0,0.8,0.8,1.2,95.4,46.4,2,272,1535600,95
3.6,47079,2166,147,100,7.8,20.8,2,35106,32,22.8,43.2,60.8,0.6,21.4,24.8,282.6,538,3.6,128,1106608,75
0,242114,3849,179,134,2,3.99,59,51145,43,0,0,0,0.4,6.19,9.58,146.11,233.53,1,405,1018470,81
0,78118,1505,208,172,3.4,1,0,5127,7,0,0,0,0,0,0,163.6,237,2.4,6385,1711518,90
0,18446,1098,24,39,1,1.6,1,13224,2,0,0,0,0,0.2,0.2,77.4,105.6,1.2,7034,1845005,93
11.42,202036,6199,483,104,11.02,36.27,4,43309,17,46.89,111.22,782.77,0.4,10.82,11.82,550.5,896.39,1,133,1006331,67
0,162000,3120,405,277,1,1.79,3,110195,9,0,0,0,0.2,4.38,8.37,64.94,150.6,2,566,1068770,87
0,259286,4276,270,167,2.6,9,14,33552,20,0,0,0,0,14.8,26.2,231,261.6,5,1330,1640848,78
0,417,148,10,15,0.2,0.2,0,1941,0,0,0,0,0,0,0,15.6,16.8,1,6460,1871616,98
0,325450,2847,180,107,2.6,2.8,5,84809,27,0,0,0,0,3,5,175.8,275.6,3.4,548,1540213,84
0,8324,910,96,96,0.6,2,2,17686,3,0,0,0,0,0.4,0.4,39.4,51.2,2.8,3025,1013448,97
0,158463,1201,128,95,2.4,3.2,1,21294,6,0,0,0,0,1.4,1.8,131.6,191.4,3,1112,1062160,92
0.2,615882,3374,558,226,1.4,3.2,19,590566,21,0.2,0.2,0,0,1.6,1.6,125.6,217.4,1,434,1043605,87
7.4,308260,1038,77,38,1,1.2,3,13559,5,13,24.4,37.2,6.4,3,4.2,54.4,155,1.7,145,1010936,94
0,1700,540,43,35,0.6,0.2,0,23338,3,0,0,0,0,0.4,0.8,22.8,25,2,6195,1728032,97
0,635277,1508,389,229,0.4,0.6,0,571460,2,0,0,0,4.41,2.81,2.81,49.3,117.84,413,91,9,0
0,281818,1792,111,152,1,1,17,65470,19,0,0,0,0,12.02,19.64,86.77,133.87,1.5,1183,1007947,92
1.4,569326,3959,659,573,3,1.4,1,396615,6,2.6,2.4,0,2.2,3.4,4.8,180.8,303.8,2,427,1125595,79
0,197230,3900,149,134,0.6,0.6,5,30298,11,0,0,0,0,1,1.8,34.2,46.4,394,91,9,0
0,27574,394,18,52,0.4,0.4,2,144877,3,0,0,0,0,0,0,49.6,39.8,1.2,6887,1852704,96
1.6,92379,1877,168,104,3.2,2.8,0,38380,16,21.6,58.8,193.6,0.4,20.2,62.6,137.2,273.4,1.5,152,1056966,86
0,14031,4569,334,195,0.2,0.2,1,82179,2,0,0,0,0,2.4,3.6,17,86.8,2,587,1077120,87
3.4,91093,1427,151,107,0.6,0.6,10,109257,13,7.2,22.6,27,0.6,4.4,6,31.8,143.8,2.5,348,1000827,91
0,259473,2588,150,123,0.2,0.2,0,78565,1,0,0,0,0,10.38,10.58,23.95,51.5,2.8,2546,1389025,93
29.4,327246,2033,553,142,0.2,0.6,1,254291,1,58.2,58.2,0,0.8,1.2,1.8,40.6,64,2.4,267,1382013,89
0,260349,320,145,39,0.2,0.2,1,235866,1,0,0,0,0,0,0,15.6,16.8,2,5716,1832992,97
0,99388,383,88,51,0.2,0.2,0,25335,0,0,0,0,0.2,0.6,0.8,17.6,18.4,1.8,1132,1763850,96
19.36,94530,2889,315,128,4.19,4.19,11,30267,15,48.9,136.93,322.55,0.6,10.78,14.37,290.82,515.57,2,121,1010938,77
0.4,49677,2421,430,418,0.4,0.4,1,29489,22,0.4,4.2,12,0,23,23.2,37.2,73.8,2.8,167,1044270,89
0,279546,1079,150,99,0.6,0.6,1,123542,4,0,0,0,0.2,5.2,5.6,42.4,83,2.6,1602,1538696,93
5,212925,5432,522,456,6.6,1.8,0,49011,14,5.4,5.4,0,0.2,6.2,6.2,311,479.2,1.2,236,1068981,77
0,31076,1611,67,81,0.6,0.6,2,37271,7,0,0,0,0,0.2,0.2,47.6,56.8,522,95,5,0
0,43638,4698,215,167,0.4,0.4,2,36529,3,0,0,0,0,2.8,2.8,31.8,61.6,2.4,498,1447382,91
2.2,29585,2410,265,194,0.2,0.2,13,37210,14,3,3,0,0.6,3.8,5.2,15.8,21.4,1.5,171,1085166,94
8.8,1510447,3216,570,72,6.8,21.2,0,52634,7,25.2,47.4,83.2,0.4,23.8,32.2,247.4,504.6,2.8,201,1108710,74
0,8134,2547,131,144,0.2,0.2,0,96050,3,0,0,0,0,2.6,3,15.8,49.4,2.5,381,1061312,92
0,815,197,12,13,0.2,0.2,0,11485,0,0,0,0,0,0,0,15.8,17.2,1,579,1732672,97
0,3319,206,15,30,0.2,0.2,0,15828,1,0,0,0,0.2,0.4,0.4,15.6,16.8,2,1113,1718144,99
1,95638,5475,316,316,0.8,0.8,45,385608,31,1,1,0,0,0.2,0.2,59.2,88.4,2.8,232,1377392,83
0,296949,3927,314,176,2.2,4.6,81,133548,60,0,0,0,0,23,28,147.2,260.4,3.4,582,1445262,85
0,13842,995,34,84,0.2,0.2,0,375855,0,0,0,0,0,0,0,14.4,16.8,1,8339,1864704,96
0,75627,2358,143,184,0.4,0.6,0,11554,1,0,0,0,0,0,0,19.8,35,4.6,826,1637987,93
0,21961,1438,171,129,0.4,1.4,1,19207,2,0,0,0,0,0.8,0.8,20.84,39.08,1.6,992,1129921,94
0,144371,1268,203,121,1,0.8,1,69267,5,0,0,0,0.2,2.8,3.4,73.6,86.2,3.8,1346,1072618,92
3.41,146669,3102,522,258,1.6,1.2,1,55686,11,20.24,121.84,190.98,0.4,37.27,48.1,115.63,297.6,1,132,1089326,80
0,311998,369,184,51,0.2,0.2,1,299575,1,0,0,0,0,0,0,15.6,16.8,2.2,5714,1832986,97
0,29946,1560,110,145,1.2,1,1,47399,6,0,0,0,0,1.4,1.6,79.8,121.8,2.2,2428,1538910,93
0,561054,2783,391,223,2,3.99,1,53145,9,0,0,0,0,4.59,7.98,141.32,201.6,2.8,2783,1732179,86
0,758522,3865,453,359,4.6,3.2,17,601207,22,0,0,0,0.4,4,4.2,255.2,353.2,1.3,687,1014354,79
2.79,130609,3896,199,156,0.6,2.79,0,63759,0,4.99,4.99,0,0.8,4.39,4.39,22.95,79.44,2.7,146,983954,88
0,1654907,4246,493,167,0.4,0.4,3,138898,4,0,0,0,0.6,12.8,22.4,37.6,85.2,1,422,984907,81
0.6,21455,1240,87,83,0.4,0.6,0,50048,2,0.8,0.8,0,0,3.99,6.39,75.45,104.99,679,93,7,0
0,187167,3540,382,347,7.39,2,0,18673,8,0,0,0,0,0,0,347.9,500.6,2.8,8310,1860712,80
0,1887,1078,34,30,0.4,0.4,1,3124,1,0,0,0,0,0,0,30.4,38.6,2,2233,1697794,96
0,106514,1543,315,160,0.2,0.2,1,100867,1,0,0,0,0,3.8,3.8,18,26.6,5.8,3958,1605258,93
0,356875,709,126,58,0.2,0.2,11,135170,13,0,0,0,0,0,0,16.2,18.2,3.8,1392,1756062,95
0,94557,1176,123,119,0.6,0.6,0,174600,1,0,0,0,0,1.2,1.4,56.89,93.41,2.6,866,1015700,92
0,15074,219,15,17,0.2,0.2,39,10163,26,0,0,0,0,0,0,15.4,20.8,1,6879,1826264,97
4.78,265066,5527,192,147,0.2,0.2,0,88570,1,9.56,25.1,58.37,3.19,12.75,20.52,16.14,138.45,1.5,126,1010410,89
0,90472,2223,139,73,0.6,0.6,27,59143,18,0,0,0,0,12,12,28.2,56.2,2.4,4710,1731314,92
0,99771,338,34,19,1.4,7.4,1,34115,2,0,0,0,0,1,1.6,36.8,61.8,1.8,4292,1821627,96
0,8008,2180,109,153,0.2,0.2,0,17867,1,0,0,0,0.2,0.6,0.6,15.4,16.8,3.4,1334,1724854,95
0,117352,1959,214,126,0.6,1.79,2,23063,4,0,0,0,0.2,4.77,4.97,43.54,69.58,1,776,1118409,90
4.8,46147,1260,88,63,1,1.2,0,33738,2,6,6,0.6,1.2,10,10.4,85.6,176.2,1,171,1022195,93
0.6,3164,1792,60,72,0.2,0.2,0,8671,0,0.6,0.6,0,0.2,0.2,0.2,14.8,22.8,2.2,315,1715520,98
0,152348,4831,181,118,3.6,4.8,3,36710,670,0,0,0,0,24,24.6,153.2,268.8,1.4,2645,1712398,77
26.4,353139,5416,305,152,15,13.6,1,55246,18,77.4,205.4,410.6,3,5.6,8.4,737.4,1365,2.2,204,977618,51
0,46977,701,40,33,0.4,0.4,23,41240,16,0,0,0,0,0,0,37.13,41.92,1.6,8402,1861517,96
0,15740,794,150,101,0.6,0.6,6,30957,6,0,0,0,0.2,5.61,5.61,36.27,177.96,1.2,687,1019849,92
2.2,774917,6426,916,583,12.8,5.8,7,48759,23,3,6.2,6.8,3.2,12,14.2,653.2,1112.6,1.8,269,970091,54
0.4,104451,1453,183,63,0.4,0.4,0,17773,2,0.4,0.4,0,1.4,4.6,7.2,31.2,58.8,2.2,308,1114030,93
27.6,420330,5404,618,116,3.4,14.6,9,347477,23,52.6,52.6,0,2.2,2,2.6,265.4,304,3.8,323,1546792,64
0.4,95965,1248,110,39,1.2,4.01,0,8789,2,5.01,12.83,25.45,3.61,6.01,6.21,71.74,104.81,1.2,133,1758248,92
0,298240,5387,362,355,2.8,2.2,3,160510,11,0,0,0,0,8.4,9.4,262.8,264,7,396,1340256,77
5.6,89635,3690,665,267,1,0.6,77,108337,59,14.6,22.8,26.8,1.2,12.6,24,59.8,98.8,1.6,212,1132274,83
0,171495,2289,161,173,1.8,1.4,5,107789,22,0,0,0,0,1.2,1.2,111.2,133.4,2.2,663,1532253,89
2.6,2927,367,72,62,0.4,0.4,5,13606,6,2.6,2.6,0,0.2,0,0,35,34,1,137,1753517,97
2.6,233037,289,63,30,0.2,0.2,0,219508,0,2.8,10.4,13.8,0,4.6,7,15.6,30.8,3.4,134,1735434,97
0,896067,633,123,17,2,2.4,1,8671,4,0,0,0,0,0,0,101.8,133.2,2.4,8381,1863686,95
0,73351,1623,107,102,2.4,0.8,8,37095,518,0,0,0,0,111.6,112,120.2,173,1.4,3024,1845179,80
1.6,111699,2288,147,119,0.2,0.2,1,23476,2,5.59,17.76,34.53,0.6,0.8,1,20.16,33.53,1.6,281,1735946,90
3.2,66317,2489,128,208,0.2,0.2,5,431882,8,14,19.2,14.4,1.2,6.2,8.2,16,29.4,2,172,1385682,90
0,1068,535,36,61,0.4,0.4,0,38349,1,0,0,0,0,0,0,33.4,33.2,1,5962,1864144,96
0,3890,149,10,11,0.2,0.2,0,9804,0,0,0,0,0,0,0,15.37,16.77,1,8673,1865980,99
0,286993,569,88,36,0.2,0.2,1,4202,2,0,0,0,0,0.6,0.6,16.8,22,1.6,1143,1744085,94
0,705,201,14,15,0.2,0.2,0,4909,0,0,0,0,0,0,0,15.6,16.8,1,7549,1870232,98
0,87721,1658,91,68,0.2,0.2,0,11305,0,0,0,0,0,0.2,0.2,15.6,16.8,3.4,1598,1719224,95
1.6,29556,1252,274,172,0.8,1.2,11,34544,15,1.6,1.6,0,1,21.2,24.6,39.6,108.6,1.5,301,1016866,91
0,18045,1010,63,59,0.8,0.4,0,14704,2,0,0,0,0,0,0,45,65.8,2,2174,1720634,96
5.8,156250,1275,175,128,0.2,0.2,0,60607,1,37.4,115,315.6,0,104.8,110.4,15.4,160.6,2,135,1089264,89
0,193835,341,53,28,0.2,0.2,0,11060,1,0,0,0,0,0,0,20.2,18.2,1,989,1762725,96
0,175711,1722,132,77,1.4,1.4,0,32362,2,0,0,0,13.23,2.4,3.41,138.48,190.38,1,776,1068697,88
31,498675,5035,290,141,0.4,0.4,2,96693,43,92.8,176.4,361,2,72.2,121,98.2,258.2,4.3,124,1007525,73
0,4331,658,51,47,0.2,0.2,0,8920,0,0,0,0,0,0.4,0.6,15.6,17.4,2,3140,1707714,98
1.39,214153,5052,677,581,5.18,1.39,1,111303,13,1.59,4.78,6.77,1,0.4,0.4,243.03,403.59,1.5,192,1083463,79
0.6,302582,3762,216,131,3,8.2,7,73496,19,0.8,0.6,0,0,4.4,5,271.8,359.6,3.8,441,1527320,79
2,405237,4164,437,173,2.6,5,0,234732,106,15.6,58,113.8,0,18.2,23.4,308.8,233.4,1.2,139,1118814,78
1,324995,4592,206,103,9.02,22.24,0,28209,35,15.43,47.7,86.97,1.4,3.21,3.41,388.78,719.84,3.6,204,1088414,71
0,31363,170,13,17,0.2,0.2,1,11635,1,0,0,0,0,0.2,0.4,16.4,18,1,7248,1875328,98
0,27921,3060,154,106,0.8,0.8,1,19649,3,0,0,0,0,0.6,1,59.92,69.34,2,535,1735083,91
0,288035,3499,388,117,4.19,5.99,4,14367,37,0,0,0,0,19.76,34.93,289.62,526.95,4.2,766,1305325,80
0,2088,156,10,14,0.2,0.2,0,4065,0,0,0,0,0,0.2,0.4,15.63,16.83,1,7326,1867559,99
0,11769,187,11,9,0.2,0.2,1,6159,1,0,0,0,0,0,0,15.2,13.2,1,11982,1888734,98
12.2,220900,1404,94,62,0.4,0.6,4,19629,10,22.6,48.8,115.4,1.4,3,24.2,29.4,101.2,159,92,8,0
0,454076,5182,436,302,0.2,0.2,135,182538,125,0,0,0,0,49.5,59.08,15.57,108.38,5.2,1357,1331511,86
0,26388,2459,127,103,0.6,0.6,1,76015,3,0,0,0,0,0,0,28.2,41.6,2.4,3145,1656507,94
0,109280,279,31,30,0.2,0.2,0,34524,0,0,0,0,0,1.8,1.8,15.03,17.64,1.4,2039,1770862,91
0,261274,629,139,54,0.4,0.8,0,6739,2,0,0,0,0,1.4,1.6,24.4,42.4,2.6,5874,1721307,96
23.55,428831,2948,224,203,3.19,3.59,2,387601,6,122.75,216.17,350.1,1.6,71.66,119.16,165.67,339.12,2,115,1082453,70
0,261161,284,43,16,0.2,0.2,1,11296,2,0,0,0,0,0.2,0.4,16,17,1.4,8351,1865738,97
0,153155,2936,175,120,0.2,0.2,5,75782,6,0,0,0,0,1.2,1.8,15.8,66,6,1580,1309763,88
0,30065,5260,356,340,2.2,7.8,7,28222,16,0,0,0,0,0.4,0.4,163.4,185.8,2.6,2224,1551408,83
2.6,57037,2826,197,236,0.6,0.6,2,166871,10,2.8,2.8,0,1,5.2,5.2,51,201.6,1,302,1000642,90
5.6,148787,5226,473,353,4.2,1.2,1,53090,6,8.4,8,0,0.4,1.8,2.4,201,327.4,5,233,1136888,77
0,62260,1274,150,91,0.2,0.2,0,37831,1,0,0,0,0,0.2,0.2,18.4,36.6,3.2,655,1630731,95
0,688893,3136,529,210,4.59,6.39,3,577311,9,0,0,0,0,18.16,28.54,257.88,502.4,1.6,1252,1033330,74
0,420118,1534,171,119,7.21,19.64,0,28592,28,0,0,0,0.2,7.01,7.21,247.9,483.77,1.4,359,1091000,79
0,317214,650,83,43,2.2,2.2,1,129335,3,0,0,0,0,1.6,1.6,200.8,168.6,1.6,5350,1840486,88
2.2,183906,4014,514,384,3.8,1,202,106306,187,3.6,3.6,0,0.2,6,6.2,190.6,354.6,2,300,999016,76
0,284606,4395,517,446,7.8,2.2,2,35105,14,0,0,0,0.4,7.6,7.6,381.6,581.2,3.6,781,1719930,76
0,287347,2367,294,231,7.19,3.39,45,32525,38,0,0,0,0,2.2,2.79,408.18,530.54,4,2374,1783503,72
11.62,731563,3593,621,124,7.62,10.22,0,25521,35,84.77,281.56,596.39,1,30.06,47.29,549.7,1024.25,2.2,127,1058769,62
4.4,298795,4382,400,191,5,6.4,4,250019,10,17.2,36.8,106,0.2,16,18.2,567.2,534,1,153,1122323,71
1.4,5874,2266,103,83,0.4,1.8,1,11341,2,1.4,1.4,0,0.8,0.4,0.4,21.2,30.2,2.4,217,1711016,94
27.54,691572,4269,557,323,3.99,3.59,135,328743,124,112.38,287.43,438.12,2,83.63,130.34,246.91,596.01,1.3,127,988386,59
0,215246,2558,211,189,0.6,1,53,121020,89,0,0,0,0.2,13.97,17.37,236.93,171.06,990,84,16,0
0,33928,413,62,50,0.6,1.6,1,169053,3,0,0,0,0,1.4,2.59,27.15,33.53,1.6,3922,1827066,91
0,13899,822,45,38,1,0.8,39,6834,39,0,0,0,0,0,0,63.8,81.8,2,4810,1672792,94
0,652,255,22,23,0.4,0.8,1,4595,2,0,0,0,0,0,0,33.8,33.4,3,951,1714590,98
0,49048,691,55,24,2,2,2,14633,4,0,0,0,0,1,1.2,169.74,151.9,1,6808,1859426,91
0,7498,2077,99,98,0.2,0.2,0,118211,0,0,0,0,0,2.4,2.61,51.5,155.71,2.6,677,1019506,92
0,390009,2674,346,273,5.39,4.19,76,21069,57,0,0,0,0,8.78,9.58,279.24,485.03,2.8,3119,1759583,71
1,1695,319,61,37,0.2,0.2,0,5584,0,1,1,0,0,0,0,15.6,16.8,2,253,1707712,98
26.2,405741,3658,231,159,0.8,1.4,134,120292,107,42.2,62,53,10.2,53.2,98.2,161.2,245.8,1,192,998960,77
14.2,517390,5874,556,386,5.2,5.4,0,80605,8,28.6,73.2,159.2,1.2,11.2,16.6,308,532.6,2,163,988098,68
0,267250,4424,643,459,6.8,2.2,97,154996,77,0,0,0,0,27.8,35.8,340.6,575,1,931,996768,68
0,294889,3499,105,74,2,14.2,4,273161,13,0,0,0,0,6.6,11.2,105.2,148.6,4.8,2391,1564432,91
0,253233,480,56,29,1.6,1.6,3,41812,6,0,0,0,0,2.4,4.19,146.71,138.52,2,2627,1791313,84
1.2,13302,1159,104,75,0.6,0.6,2,26359,4,1.2,1.2,0,0.4,71.8,80.2,28,148.6,1,374,1097306,89
4,130709,4924,611,348,4.6,1.4,68,32755,55,4,4,0,1,2,2.2,226.2,446.2,1,237,1074595,78
0,277664,1355,110,98,0.2,0.2,78,225439,64,0,0,0,0,6,11.6,29.8,69.2,6.4,1512,1549362,93
0,93527,3845,192,125,0.4,0.4,1,135304,1,0,0,0,0,3.2,3.2,34,61.4,7.5,1875,1005304,85
77.64,80767,2533,279,221,4.79,3.59,0,580473,5,167.66,211.98,123.35,0,50.3,50.9,209.18,532.93,2.5,225,1015690,70
20.36,308625,1248,173,105,0.8,2.59,7,114117,24,31.54,45.71,30.14,8.98,23.95,33.13,76.85,254.29,181,87,13,0
0,6023,243,35,33,0.2,0.2,0,13554,1,0,0,0,0,0.6,0.6,15.57,16.77,1,448,1739701,98
0,1787,573,106,87,0.2,0.2,0,17669,0,0,0,0,0,0.2,0.4,15.8,17.2,1,428,1726456,97
0,42272,3706,248,182,1,2.6,59,97027,43,0,0,0,0,1,1,89.2,138.4,1.3,926,1122056,82
0,6319,175,13,19,0.2,0.2,0,12731,0,0,0,0,0,0,0,15.77,16.77,1,8186,1865405,98
0,322640,461,63,45,0.4,0.6,34,150635,23,0,0,0,0,4.8,9.6,37,42.2,1.6,6805,1842576,92
0,152811,2610,232,152,3.8,2.2,2,76289,12,0,0,0,0.4,4,4.2,224,377.2,6.2,2567,1555021,86
4,391816,6493,591,460,14.4,19.2,1,97027,44,10,20.2,33.4,2.2,6,7,751.4,1114.8,4.8,182,1096938,48
0,94599,1448,111,111,1.4,1.2,47,109802,37,0,0,0,1,9.58,13.57,93.81,187.43,3,600,1070943,87
0,1013582,1885,203,82,1.8,2,13,37129,18,0,0,0,0,4,6,139.2,183.2,1.4,2501,1092259,86
18.8,307553,3169,196,105,2.4,2.6,0,104790,5,30,56.2,67,10.2,14,22.2,185.4,338.8,1.5,150,1129994,78
0,115270,2890,115,123,2.8,2.6,67,75326,57,0,0,0,0,0.4,0.4,187.4,197.2,2.6,1345,1541262,81
0,20978,849,36,30,1.2,6.4,0,6748,2,0,0,0,0,0.8,0.8,57.2,80,2,875,1751528,88
0,2032,1532,79,57,0.2,0.2,4,26233,5,0,0,0,0,0.4,0.4,43.2,26.8,2,1090,1016978,95
0,133461,1687,277,236,5,1.6,0,7138,10,0,0,0,0,11.6,11.6,239.4,354.4,2,6313,1723896,88
6.8,93006,385,67,65,0.2,0.2,0,48585,1,37.8,100.6,169.8,0,13.2,25.6,16,97.8,3.6,130,1711507,95
1.8,6815,596,45,196,0.2,0.2,0,223361,0,1.8,1.8,0,0,0.4,0.4,15.6,19.6,1,165,1749568,96
1.2,22395,1021,55,42,0.8,2.6,37,5741,26,1.4,1.4,0,1,5.2,5.8,75.4,108.4,3.2,190,1442749,95
2.79,440049,1232,232,231,1.6,1.8,99,450751,89,3.19,3.19,0,3.79,1.6,2,96.81,182.24,327,87,13,0
0,10555,788,81,69,0.4,0.2,16,42588,17,0,0,0,0,3.2,3.2,20,98.8,1.6,523,967448,96
7.39,108374,3952,272,185,2.4,4.19,0,56949,2,11.18,22.16,41.32,0.4,4.59,5.19,116.97,256.29,1,173,983393,85
4.6,128411,4405,191,170,2,7,13,32278,15,7.4,25.2,55.6,3.6,31.4,36,101.4,241.6,3.7,187,1001387,85
0,26945,1693,208,124,0.4,1.6,1,36802,3,0,0,0,0,20.36,22.75,15.97,99.4,3.3,469,1105220,91
6.6,839067,4831,734,622,10.6,3.4,0,549586,23,9.2,9.2,0,4.4,14.6,25.2,521.6,809.6,335,64,36,0
1.6,241984,2203,438,363,2.8,4.6,1,93402,4,1.8,1.8,0,0.2,5.4,10.8,184.2,213,2.2,295,1696866,83
0,3056,1479,46,38,0.2,0.2,0,6332,0,0,0,0,0,0,0,15.6,16.8,1,4621,1828408,98
0,42776,1970,114,67,2,2,10,22590,13,0,0,0,0.2,0.2,0.2,130.94,182.44,1,918,997309,90
0,109982,1204,73,91,1,1.6,0,21147,3,0,0,0,0,2.2,2.2,152.4,153.4,1,834,1048877,94
0,2893,649,77,78,0.2,0.2,0,34456,1,0,0,0,0.6,0.4,0.4,20.2,34,1,1143,1065840,96
0,1594269,4417,646,64,1.2,1.4,20,115065,30,0,0,0,3.2,2.4,4.2,81.6,262.4,5.4,1234,1322147,84
17.37,129326,6741,458,380,2,2.2,2,509497,7,57.29,93.21,179.84,0.8,68.06,79.84,147.11,342.32,1,267,986973,70
0.6,523626,2210,277,185,0.2,0.2,1,117453,1,1.2,1.2,0,0.4,4.8,5.6,22,114,1.5,337,1016118,89
0,145309,2156,461,219,0.6,1,0,69430,1,0,0,0,0,0.6,1,74.8,177.8,1,632,1061534,88
0,4054,2118,90,116,0.4,0.4,66,20486,46,0,0,0,0.2,0,0,42.6,39.6,2.2,540,1724573,93
0,38632,2047,168,804,0.2,0.2,0,107808,0,0,0,0,0,0,0,15.4,36,2.2,827,1704214,92
0,57254,1266,153,133,2.6,0.8,0,23163,4,0,0,0,0,5,5,122.8,202.6,1,586,1067526,91
0,268068,2013,125,64,2.4,2.2,4,29939,19,0,0,0,0,2.8,4.6,186.2,203.4,2,8321,1864954,86
0,91932,1520,128,84,0.4,1.4,1,12370,2,0,0,0,0,0.6,0.6,21.24,30.86,1.4,1174,1747784,95
0,91155,2666,245,150,0.2,0.2,0,77414,1,0,0,0,0,69.74,73.95,23.45,36.47,1.5,497,1058100,84
0,313076,4784,385,228,3.2,6.8,14,216093,23,0,0,0,0,3.6,4.8,124.4,199.4,2.5,680,1017240,83
0,208429,570,75,63,2.2,2.2,1,64691,3,0,0,0,0,2.6,2.6,193.8,166.6,2,1320,1796026,84
0,210022,3034,446,397,8.2,2.2,0,18396,9,0,0,0,0,0.2,0.4,385.4,557.6,1.4,1532,1747277,80
3.2,49728,4075,180,145,0.8,1.2,49,143178,38,3.2,3.2,0,1.2,0,0,70.8,77.4,2.8,226,1628595,89
0,38779,751,93,85,2,1.6,0,5145,2,0,0,0,0,0,0,107.78,143.71,1.2,7333,1860592,95
0,127785,3547,196,129,3.8,4.4,27,39678,44,0,0,0,0.2,2.2,2.2,237.4,414,1.7,687,1106726,82
0,173275,2702,414,340,4.6,3.8,1,127401,8,0,0,0,0,23.8,24,322.4,458,2,988,1015205,79
4.6,196799,2860,267,154,0.4,0.8,1,168812,3,6.8,6.8,0,0.2,2.2,3.6,41.4,59.2,1,278,1068418,90
2.79,50849,1484,86,109,0.2,0.2,49,211870,34,3.19,3.19,0,1.2,1,1.4,12.97,23.15,3.2,164,1520671,92
3.59,20443,413,42,50,0.4,0.4,1,37574,5,4.79,4.79,0,0.8,1.2,1.2,30.94,38.92,1,172,1739796,96
0,90781,572,120,31,2.8,2.8,1,61249,3,0,0,0,0,6,10.4,225,220.6,1.2,5759,1847078,86
0.4,433969,3758,230,159,2.99,3.59,7,76306,13,0.6,0.4,0,0.6,53.49,79.24,182.83,364.67,1,527,996667,76
0,138319,520,61,48,0.4,0.4,2,109404,3,0,0,0,0,0.6,0.6,39.4,41.4,1.2,5921,1842325,96
5.39,47285,3225,223,152,2.59,2.59,2,46942,6,8.78,8.58,0,1.2,9.18,17.37,89.62,162.48,1.2,328,1097562,84
0,3027,152,9,16,0.2,0.2,1,16568,1,0,0,0,0,0,0,15.6,16.8,1,8321,1863768,99
0,890,310,44,46,0.2,0.2,65,24584,39,0,0,0,0.2,1.4,1.6,18,20.8,1,592,1730664,95
1,148937,4049,230,144,7,18.8,0,40161,7,1.2,1.2,0,0.2,16.8,16.8,258.2,511,2.2,251,1086152,73
6.39,266767,1169,122,93,0.4,0.8,4,41480,16,13.37,35.53,57.09,1.6,7.78,37.52,20.36,98.2,4,151,1027202,92
2,209753,3341,357,278,0.8,2.4,3,152282,18,3.6,3.8,2,1,17.4,29.6,63.6,113.6,3.4,198,1398704,89
2.2,260165,4794,362,243,12.83,30.06,1,41943,46,10.02,19.64,36.67,1.4,23.25,29.06,504.21,898,1.5,163,1107203,57
0,11207,2818,137,128,0.4,0.4,5,32846,7,0,0,0,0,2,4.8,32.2,80.4,1.8,2034,969880,91
0,102607,1360,57,36,1,5.6,39,18360,28,0,0,0,0,0,0,76.8,88.8,1.4,4631,1824720,94
